Year,     Jan,     Feb,     Mar,     Apr,     May,     Jun,     Jul,     Aug,     Sep,     Oct,     Nov,     Dec,   Annual,   Winter,   Spring,   Summer,   Autumn
2001,1.3,2.8,6,5.3,7.3,6.6,5.1,5.3,6.9,6.9,1.3,0.4,4.6,1.7,6.2,5.7,5
2002,0.8,1.8,4.1,6.1,8,6.4,7.2,7.3,3.7,5.7,2.3,0.8,4.5,1,6.1,7,3.9
2003,1.7,2.9,7,4.6,7.3,8.8,8.3,7.7,8.8,4.8,4.7,2.9,5.8,1.8,6.3,8.2,6.1
2004,3.6,3.1,9.6,7.5,8.8,9,8,6.4,9.8,7.7,3.7,4.4,6.8,3.2,8.6,7.8,7
2005,2.7,3.6,8.3,9.3,6.9,7.6,6.3,7.6,6.9,7.6,7.2,1.5,6.3,3.6,8.2,7.1,7.2
2006,0.5,2.3,4.9,5.7,5.9,7.4,5.4,5.4,7.1,4.6,2.8,2.3,4.5,1.4,5.5,6.1,4.8
2007,1.5,2,5.5,4.5,6,5.4,4.6,6.6,6.2,6.9,3,2.6,4.6,1.9,5.3,5.5,5.4
2008,2.1,3,6.1,9.2,8.2,8.1,9.5,7.9,5.9,8.2,3.1,3.4,6.2,2.5,7.8,8.5,5.7
2009,2.7,2.8,7.1,4.7,8,6.9,5.9,5.5,6.4,6.7,2,1,5,3,6.6,6.1,5
2010,1.9,0.9,8.1,7.7,8,7.6,9.9,7.7,6.2,8.6,4.5,1.1,6,1.2,7.9,8.4,6.4
2011,1.4,4.5,6.1,9.6,8.5,7.7,7.2,6.4,7.8,6.8,3,4.2,6.1,2.3,8.1,7.1,5.8
2012,2.1,3.2,4.6,7.8,9.1,8,7.5,5.4,6.9,4.8,1.9,1.5,5.2,3.2,7.1,7,4.5
2013,2.3,3.3,4.2,10.2,8.4,5.6,6.1,6.4,8.2,5.4,2.8,4,5.6,2.4,7.6,6.1,5.5
2014,3,1,4.3,8.3,5.4,7,6.4,6,8.8,10,6.7,-9999.9,6.1,2.7,6,6.5,8.5
